2.036347043216299062e+04 3.172630334756664888e+04 5.621085311716846263e+03 8.115080057450287313e+03 2.922037668890729037e+03 5.227233948888873783e+03 2.465401500259464228e+03 3.877164244914744813e+03 2.614682768528919041e+02 6.254340486182250970e+03
2.718315886496509484e+04 3.259696598683832781e+04 1.428714705364207930e+03 1.958044002207479934e+03 6.260260495806423023e+03 7.284802350229904278e+02 3.769350917864358053e+01 3.630593026551506682e+03 2.752403761285135261e+03 3.673219287818377779e+03
2.506969220889817370e+04 3.233201474857644644e+04 5.385828183126563999e+03 2.827735680568706812e+03 5.457003416788255890e+03 3.463457513565037971e+03 5.085005635259840346e+03 7.835696429922154493e+01 9.421114078955014293e+02 6.262166770445887778e+03
5.046005339162552264e+04 2.191867474282936382e+04 6.099875194828200620e+02 9.855870017939912941e+03 1.162616834602549716e+03 4.477431665676784178e+03 1.132606718779880612e+04 1.578367811160606607e+03 2.023834169249862725e+03 3.308678637044888092e+03
3.221441353886422075e+04 3.513943757752495003e+04 1.105344991507250779e+04 4.596212213894445085e+03 2.702257053966759486e+03 5.491787120030352526e+03 1.378900919374028717e+03 1.326514683108061945e+02 6.100999725044140405e+02 2.846850143390882295e+03
5.111096243980704457e+04 2.282035889586933627e+04 5.435480110907059498e+03 3.586455667950000134e+03 2.725921117346537358e+03 2.300472540713795297e+03 1.746083057018450972e+03 4.873972088345708471e+02 2.050862894615665027e+03 3.831774745114011239e+03
5.898228819163587468e+04 5.322876562823777931e+04 5.453370412544205465e+03 5.225800738269485009e+03 8.124034878690712503e+03 1.045205037311362503e+04 4.563283709594705215e+03 2.851578668247532732e+03 5.397371543214229860e+03 9.680293344984831492e+03
2.254718177032267704e+04 3.205310277372134806e+04 4.158908061758245822e+03 1.441374009130709965e+03 4.415746888620096797e+03 5.930365557769700899e+03 4.049895550052029648e+03 1.958995886789865381e+03 3.039282532714861190e+03 9.305273876557375843e+02
9.218917465722894121e+04 2.184134334532191497e+04 2.691427486130428406e+02 2.050902662288346619e+03 4.689562188458175115e+03 1.669715004003659124e+04 2.391410843578591084e+03 1.473952645539357036e+03 7.445521346677372094e+03 1.431094862832015860e+04
4.482639057183633849e+04 3.103158016774640055e+04 7.047403010833218104e+02 4.443048406434767458e+03 1.045463954353965164e+03 8.788516408630177466e+03 1.005400815973027534e+03 2.851633092175090496e+03 5.266389411787082281e+03 5.028945499899018614e+02
3.430730214359177626e+04 2.252788709965951421e+04 9.500360685718798777e+03 8.808884402066654729e+03 1.734530866919571281e+03 9.464724649887986743e+03 8.873800427687223191e+02 2.143564238759263390e+02 1.170730702031370129e+03 3.736022425250024753e+03
2.472008045188494725e+04 2.837189309508064616e+04 2.366211394264622868e+03 8.543716521351107076e+02 3.346913494483975228e+03 1.569836878478658036e+03 6.726656778732976818e+02 3.880814313081777073e+03 1.499879958968599340e+03 4.481148601614667314e+03
3.997704484279219469e+04 1.927165334041319147e+04 7.400371431173943165e+03 2.123913221271832299e+03 5.116465105809849774e+03 1.548063350579014696e+03 1.239614908328101137e+03 2.004054613709809018e+02 3.664819760406066962e+03 2.252297850268360435e+03
2.861007782760446207e+04 3.514660685976123932e+04 3.645447101987004316e+03 5.742082868122453874e+03 6.489713120745004744e+02 3.462631921895123924e+03 3.120441506196259979e+03 4.703205964105525254e+02 2.628427212212341146e+02 3.119700804538960256e+03
2.795958315758998651e+04 3.191316613262473402e+04 5.101825470347502232e+03 6.419644845120543323e+03 6.012594385045974377e+03 7.083903499588594968e+03 1.415205215467053222e+03 7.025210534961039230e+03 2.715846358244665225e+03 1.621212819695263534e+03
4.051789280903931649e+04 1.150210062152692808e+04 5.676546292322559566e+03 4.164064722062998044e+03 3.842780603271577093e+03 6.440122440407417344e+02 3.471456841513893323e+02 3.143333676981073040e+03 2.061269510736010943e+03 5.932978061241183241e+02
3.730394352749253449e+04 2.262189570068127068e+04 1.175055985523800700e+04 3.637303467940730116e+03 5.363503360686370797e+03 5.426241336586854231e+03 3.277754959924136074e+03 3.270722584371404082e+03 1.031106208397486171e+03 3.312354655723960605e+03
5.239130832899767847e+04 1.520862477263558139e+04 9.299907613838346151e+03 5.468845130127640005e+03 5.539097176881516134e+03 2.222672071368013803e+03 2.407655015780045687e+03 1.434742793822037811e+03 4.625086172705161516e+03 2.352358430447769024e+03
2.971426408145154710e+04 2.933214962612183808e+04 6.359902639026187899e+03 3.706013195087660279e+03 3.927664424021239938e+03 8.371520238144905306e+03 9.325727369583719337e+02 4.888581555693465816e+03 2.400411012917779772e+03 2.971405169597469012e+03
3.657466369305105036e+04 3.043668169568898156e+04 1.599062893149668298e+03 8.017595650046610899e+03 3.840574689633775506e+03 2.218613950494250730e+03 1.158948267634975309e+03 6.847957529213248563e+03 5.225857539138190987e+03 1.559766066614746705e+03
4.589818738359662530e+04 4.693079181896550290e+04 5.900269417717995566e+02 9.422762637500971323e+03 1.469972276610698100e+04 1.149730293480436558e+04 3.492853519618985956e+03 6.663815268313346678e+02 5.094024664765497619e+02 2.472116701901077249e+02
6.983344539089125465e+04 2.462798467589244683e+04 1.226790898885025126e+04 5.138391938424898399e+03 3.941026861787931921e+02 2.723952159140519143e+03 2.137984831433496765e+03 6.042720385132983210e+03 4.721309468671563991e+03 4.648524338314306078e+03
2.580761719743764843e+04 2.634425932075110541e+04 2.493707144392735245e+03 4.462444586366294061e+03 9.229929087970838282e+02 7.096664608393339222e+03 1.941882395760963618e+03 6.806540926758939349e+03 3.782504793606839030e+03 4.195836114129800990e+03
3.700548833851839299e+04 3.584057323247724707e+04 8.992744948235599622e+02 1.054899653205012874e+04 2.942030742660226679e+03 2.375525646758852417e+03 7.595862485475956419e+03 5.276555904479288074e+03 4.818653109624185163e+03 1.768186702564059487e+03
5.048608952757588850e+04 1.439025130615209491e+04 9.366295111179242667e+03 4.857573708302872546e+03 6.269576934848623750e+03 1.433301534591255404e+03 3.293167693390265413e+03 1.330995284473918673e+03 6.287751101332008147e+03 2.342355505873105358e+03
1.136738879293739155e+05 3.844977426972863032e+04 1.382041922955856535e+04 3.662429768144407717e+03 6.733434302839381417e+03 2.459689016837782037e+04 3.697688906508063155e+03 1.109482368108911032e+01 2.355747268892007560e+04 4.919840409577916944e+03
7.361557063055725303e+04 4.843037635291650804e+04 6.313379726106965791e+03 2.085903662598687515e+04 2.082428137835466259e+03 1.174025721749954573e+04 5.183430777903265152e+03 4.946802925815009075e+02 1.699936233116906078e+04 1.457818029856677640e+04
4.263866263421329495e+04 3.041950314655080365e+04 4.435410639021870338e+03 3.786429136619921337e+03 5.152997523212852684e+02 7.291847728416014434e+03 4.283592884745456104e+03 7.081127245688499897e+03 2.282045558543534298e+02 6.275368968553910236e+03
5.349653811673051678e+04 1.763262584822898498e+04 5.258302700508475937e+03 3.569919821622115705e+03 2.263414725198909309e+03 4.312639382627553459e+02 2.670209825692946197e+03 1.448601867715415210e+02 3.856585137837328148e+03 1.669533566977883311e+03
2.449928153198776272e+04 3.392818804741465283e+04 3.958612161099443369e+02 1.095490662564570812e+03 6.341050389468769026e+03 3.168820980102196927e+02 1.543573870522038760e+03 2.482885782747366648e+02 2.383913220946189540e+03 2.734075089275964274e+03
4.038212093821019516e+04 2.434940313560034338e+04 8.843385238502560242e+03 3.341459900528061553e+02 5.681090065440315811e+03 2.492372034465420256e+03 1.524651482746854526e+03 4.764826120755951706e+02 3.457610763600675455e+03 6.793863461022383490e+02
3.411677258881337184e+04 2.227149410012353474e+04 1.029248117717565037e+04 5.470231553787167286e+03 1.637088315138330245e+03 1.694352869352093876e+03 5.775368569750420647e+03 1.191745499413658763e+03 2.461225416761898487e+03 2.316472792972855132e+03
3.216166313047263611e+04 2.942583498320378567e+04 5.725997553474559936e+03 4.907260963910486680e+03 5.110507591189966661e+03 3.721428165239693044e+03 1.767443848926234296e+03 9.318992224249752780e+02 1.868675345444967206e+03 5.534520096509031646e+03
5.896086280318518402e+04 5.716663545844980399e+04 8.222118303844552429e+03 1.684658322727246559e+04 9.967492289728998003e+03 2.056382809138984885e+04 7.231846278278337195e+03 7.718202515021312138e+02 5.470065741120673010e+03 5.259429669155051670e+02
3.211342290407435576e+04 3.499873953470966080e+04 8.665060972772823789e+02 6.804520822417878662e+03 5.706421894516321117e+03 2.302254177287391940e+03 4.179109934668823371e+03 5.357338923490007119e+02 3.719637058621551205e+03 3.504195886825115849e+03
4.819104364841739880e+04 3.399015646693528106e+04 6.292773362368974631e+03 7.521989478195660922e+03 2.126883371591807190e+02 3.211590646730541266e+03 1.790083669960821862e+04 2.336788948828806269e+02 1.421086541038660471e+03 5.149756775146006476e+03
7.114923574972982169e+04 4.743311899116515997e+04 9.287555280064687395e+03 8.204867848512665660e+03 6.053756189049390741e+03 1.498729036664305022e+04 1.964294789529332775e+03 1.668311096659290342e+03 9.559554018585071390e+03 1.403468291518718252e+04
9.110819097469368717e+04 3.356828048254150781e+04 5.889153694596076093e+03 5.464515374003342004e+03 8.008502673756942386e+03 6.824268887371836172e+03 2.181062537807928493e+03 2.515858491920291272e+03 9.117637625841991849e+02 1.139597600476690786e+03
4.398126881499091542e+04 2.677399947456250084e+04 4.937799900683192391e+03 1.118565576665757908e+04 2.007420604748680944e+03 1.100465460918122062e+03 7.202313137343491690e+03 6.175198308329891006e+02 3.552224776873694282e+03 6.797280254821775088e+03
1.870893299180267786e+04 3.137766069277314455e+04 6.059800041102488649e+03 4.266900313541123978e+03 2.727280847290488055e+03 1.427012238349633208e+03 4.211223650418090983e+03 1.261565093072374566e+02 8.847123031105360269e+02 3.902405170108888342e+03
3.038402276486982373e+04 3.827828530473093997e+04 1.925290899199762862e+02 4.681594123423401470e+03 3.423077718549487599e+03 4.062137664065238368e+03 7.466765179185204033e+02 1.111161811834753644e+04 9.079750278673914181e+02 2.734960499965126473e+03
3.335737188575745677e+04 2.009339236628516664e+04 1.723585427418486688e+03 1.237919053630053531e+04 1.859814863155960438e+03 2.696449780306909361e+03 1.735144601779128607e+03 3.309459256242143965e+03 1.700566635810750768e+03 2.862901546298481662e+03
4.183559322761937801e+04 4.484560291175365273e+04 9.471771495885041077e+03 3.450725576755256043e+03 2.608313257064221034e+03 6.565230045875950054e+03 2.668323361010075132e+02 1.972299277335614079e+03 3.117202093031766026e+02 1.659629068655631272e+02
3.928260248023025633e+04 2.549067277665952861e+04 9.907632305495504625e+03 1.195386200421460671e+03 3.868400400713612726e+03 3.214438564807683179e+03 3.020795646756399037e+03 1.667631060023081773e+03 2.217947957065942774e+03 9.226510504665293411e+01
4.442454103253063658e+04 6.658494514829904074e+04 5.141371705534096691e+03 9.522098970530481893e+03 3.200443382555944845e+04 9.759910622716011858e+03 1.303596001933086518e+04 4.138477919840809591e+03 6.071093323045392935e+03 5.970836645224135282e+03
4.633434658775310527e+04 1.078342351060218425e+04 7.922078889395608712e+03 7.295345677000716023e+03 5.650468517990655528e+03 4.484652088896604255e+03 4.373448895368725061e+03 9.915107471392966545e+02 5.183640467232430638e+02 1.713197860551184931e+03
6.372124246084066544e+04 3.616203124787301931e+04 1.332325326353997298e+03 3.349285797365442704e+03 4.887941335557128696e+03 7.625898016825057312e+03 3.835329385761290268e+02 3.857731892269594027e+02 3.972507212852321118e+03 2.669685793270251452e+03
4.058021792365552392e+04 3.107856151957979819e+04 1.559551609635710975e+03 9.089398641781326660e+03 1.070648129710133617e+03 7.281601588336006898e+02 2.144263617632196656e+03 2.680504724786394036e+03 7.109602029805281745e+03 2.368875651614883282e+03
4.438819724898205459e+04 2.904476779913566497e+04 1.973061851668206145e+03 1.294211384798782092e+03 1.297532235858162494e+03 4.830951528980083822e+03 6.536125816914163806e+02 7.369159679006871556e+03 4.624305556531247930e+03 1.507072181487632406e+03
3.522294024406425160e+04 3.012852691620828409e+04 4.857488631773680936e+03 2.677562945843101261e+03 2.046254128693700068e+03 6.324193719630804480e+03 3.006184147930541258e+03 2.409457765243814720e+02 2.334251855970597717e+03 5.804519654904466734e+03
8.737819322406295396e+04 1.914392218564968789e+04 2.659363796581461065e+04 8.255208113477143343e+03 7.571097674198072127e+03 2.576052521819901813e+03 1.122177861343609948e+04 1.023690540184116617e+04 7.430251330570354185e+03 3.389899923767876317e+03
4.008584329946008802e+04 1.273205252125080369e+04 5.888702252631439478e+03 7.761565192651640245e+03 4.017351003332525579e+03 2.544494947885586498e+03 7.702213180793000902e+01 3.385155785693843882e+03 1.273410117690044899e+03 1.591734625659801168e+03
3.865647291902481811e+04 2.115785613907946390e+04 5.777766110402410959e+03 5.054770374883233671e+03 2.030220494049157878e+03 1.020646679873739117e+03 5.336776115993709027e+03 1.857140196507408291e+03 1.224647558430004892e+02 5.505819107210028051e+03
3.163625226244944861e+04 3.006219523190901964e+04 1.076426462075462950e+04 5.622845803687579064e+03 2.969919221764858321e+03 9.607865302920714385e+03 2.546508924828935960e+03 7.774210505917653791e+02 1.037235778622848557e+03 3.804792011386687591e+03
3.360911922706976475e+04 2.210571557946436224e+04 9.325770153197909167e+02 1.527561401515265970e+03 1.221974625865150301e+03 3.493362505119498110e+03 2.616964498833816378e+03 4.458981538933893717e+03 1.047016456132610983e+04 6.573262943145122335e+03
7.484355984621141397e+04 3.727263156786235777e+04 2.674340939021471968e+03 6.671471553375740768e+03 1.459958615992095474e+03 6.991415547351316491e+02 2.508327818841631142e+03 1.079148739586390911e+04 4.480261487891675642e+03 7.192076030069543776e+03
7.690463016259021242e+04 3.503800795527102309e+04 7.862945971585622829e+02 6.390469948145837407e+03 2.694729685994777810e+03 2.430637186048939384e+03 5.072423978257515955e+03 6.947248778404054974e+03 6.662855980763631123e+03 3.228141575173340243e+02
4.301643468825083983e+04 4.287872300224146602e+04 5.265613608192186803e+03 1.032267255770309566e+04 2.552099617408165614e+03 6.524554535555143957e+02 2.872841685012984726e+03 5.313070332092493118e+02 1.076894645907038648e+04 3.526272243646553761e+03
3.210667709286252648e+04 2.638281289379308510e+04 3.975018052944146802e+03 6.885008246890657574e+03 9.036719629707766217e+03 2.975631224495486094e+03 1.704474697404763447e+03 5.490221051407197592e+02 4.318900671383011286e+03 6.207797102816633924e+03
2.701935640552224504e+04 3.164782222516725597e+04 1.389918888078530699e+03 6.841955678890924901e+03 4.182725655385463597e+02 4.626017078252311876e+01 5.655375866200491146e+03 5.374077898464609007e+02 7.231377415781489617e+02 1.035703590275898023e+02
2.439207444366969503e+04 3.638079481330959243e+04 8.208740980360105823e+03 1.527592389879361690e+03 1.539865249106273041e+03 1.926344298754336705e+03 3.318098906695120149e+02 1.298575304097176513e+03 5.288203739309268713e+03 2.159110061389708790e+03
4.378869690550607629e+04 1.218160131884675866e+04 6.492099499335603468e+03 5.982214041480521701e+03 3.773597560290891124e+03 2.878205526710303275e+02 7.102688394775921097e+02 5.607288813389004645e+00 2.302345096030591321e+03 2.430477390694823953e+03
2.879102691602439154e+04 3.744487621791662968e+04 3.278284933746792376e+03 5.137625430109419540e+02 1.415508154875251421e+03 2.216716591390938902e+02 2.710045617345110259e+03 7.321343026541265317e+03 3.091842162028247458e+03 8.375081182176396396e+03
2.698883263094425638e+04 2.338496743653113663e+04 7.953626776823796718e+03 5.254576362422831153e+03 4.370226157104841604e+02 7.267664386901323269e+03 1.583154411279674605e+02 1.210786574579949047e+03 3.569332645827716988e+02 2.575418801334239106e+03
2.857214168145947042e+04 2.669111313085460279e+04 4.913357653497037973e+03 1.045386493666953174e+04 1.536793469280574982e+03 4.312340707924156959e+03 1.222079830035454734e+03 3.801406925681314533e+03 3.761465378922164746e+03 1.850153825853705712e+03
4.149322194891661638e+04 1.949137933312488531e+04 3.678930713825323437e+03 9.659985273125224921e+03 8.455933427457093785e+02 2.223635574871797871e+03 4.975758366464959181e+03 3.431193956106104451e+03 6.219996873648079827e+02 8.401689416213737786e+03
2.789866778482864538e+04 3.010019135451495458e+04 1.181566163026580853e+03 6.949552321344852317e+03 3.818129502309871896e+03 7.088926587127130006e+02 5.783195204151423241e+03 8.175538060050123477e+02 8.034414299827221839e+02 5.047809774652710075e+02
3.998505417211286840e+04 3.010653892337698562e+04 3.181251851295415690e+03 1.426218286399815042e+03 2.297683533479546895e+03 4.305861091599404972e+03 4.435576975926958767e+03 7.002455793589415407e+02 1.086984877933855569e+04 8.110714793366416416e+03
3.793599688417545985e+04 2.276478082064755290e+04 3.360506106762326453e+03 6.822034222603162561e+03 1.481502027301468388e+03 4.699199005152959217e+03 1.177585590224500720e+02 4.722130737571264035e+03 1.873574851272419437e+03 1.072601512885148622e+03
6.300715414698568929e+04 6.816257678630581358e+04 2.508815034269240277e+04 3.288016313750209520e+03 2.908915676148340935e+04 3.820653469571916958e+03 2.978068870500992489e+02 3.154501176858804683e+03 3.140799647781417661e+03 3.120798368210198532e+03
3.975341132351506531e+04 2.211048016547169027e+04 5.777369126643452546e+03 1.409469940885977849e+03 3.779064993351216799e+03 6.445685890558232131e+03 2.043460653233536505e+03 2.629919811421153099e+03 3.741734113334598987e+03 4.648296646748546664e+03
4.377803319712955999e+04 4.226883815457935998e+04 1.228034407341483984e+03 7.001122846929887601e+03 2.739238907994531473e+02 3.809579719621193817e+03 2.166925871024721800e+03 5.511283998693592366e+03 8.333912361080135724e+02 5.664821400118726160e+03
3.218713027097574377e+04 3.633528940616978798e+04 4.327972202937577094e+03 1.679377028556340520e+03 6.178190603823195488e+03 3.835891219811625433e+03 3.116336090619533934e+02 2.910612217331564807e+03 1.353345894223111372e+03 7.138605814743139490e+03
3.322622373907480505e+04 3.419753096258509322e+04 2.636521140134001598e+03 3.243881325438858767e+03 6.182670488517112972e+03 1.157937905322621646e+03 3.067341026369981137e+03 5.553069788725176295e+03 2.813078261254714562e+03 4.169685455555369117e+03
2.756270865228708499e+04 2.606740178588824347e+04 9.554504596822602252e+03 2.964620606373284318e+03 3.363170887145033248e+03 8.296064946591794069e+03 4.590655987648628980e+03 2.681619796237887840e+03 3.968240467284363604e+03 4.610765185391995146e+03
3.610497717509862559e+04 2.985676425479313184e+04 1.352948186226897997e+04 7.491424176774115040e+03 3.765612037807559318e+02 1.114054450424218339e+04 2.294861733087003813e+03 2.094386854243997732e+03 2.173490695073309780e+03 5.044833525560003181e+03
3.691731402475987852e+04 3.635785521388780035e+04 2.946729267546387291e+03 5.170949108786331635e+03 2.358202485731629622e+03 4.947231195644129002e+03 3.655134852820970082e+03 6.644260697120294026e+03 2.298834737010783556e+03 3.723879084504820639e+03
2.076876004400222155e+04 3.400392468304443173e+04 7.041184834234603841e+03 3.329593402515795333e+03 3.094212076585903333e+02 9.253425794769962067e+02 3.379337653899346151e+03 2.337240168875322297e+02 5.392771060262759875e+01 1.939183506252672487e+03
7.728742092866456369e+04 5.593726078106736531e+04 9.937351464065852269e+03 7.773718725999315211e+02 2.999532840548388776e+03 8.779932236667675170e+03 1.071877674561386993e+04 6.535706663275086612e+02 5.241191233379415280e+03 3.610546180452744011e+03
3.184716279635501269e+04 2.209459863727272750e+04 1.067134868037999331e+04 1.630333994737844478e+03 3.596214464089097419e+03 5.680146772883624180e+03 5.886480734300070253e+03 1.783640011626405794e+03 3.494422814348458814e+02 3.911024716171617911e+03
4.272519494164649950e+04 2.264282439729844555e+04 5.952643849023870644e+03 8.042367493064455630e+03 2.548115016013233799e+03 2.497801284919862610e+02 7.237124508093365876e+03 3.990690962349914571e+03 2.248280912824436655e+02 8.114751682842064838e+03
5.353548955968320661e+04 3.713680459769419394e+04 1.107935196391490081e+03 2.113237104336403718e+02 4.980808538844990835e+03 1.172528357401339690e+03 3.311595161233991803e+03 3.894488260781859026e+02 2.089842763902721003e+02 1.791214985790920764e+03
4.367176570164485020e+04 1.451589040815476073e+04 3.462808024440838835e+03 8.903633088333483101e+03 2.665410258385612451e+03 3.796449175164949793e+03 2.365540482732303644e+02 4.476322658341782699e+03 1.479855714465722485e+03 1.241584476509093292e+03
6.002670239155672607e+04 5.391267366775843402e+04 3.803323737440176956e+03 4.768181886936890805e+03 4.756947476861746509e+03 1.004191331188172080e+04 7.800146301584440153e+03 1.826768877955040807e+03 5.936600164876846065e+03 2.445772415826028009e+03
5.310573266758385580e+04 1.634731475853489974e+04 3.573790063124834887e+03 3.047264274004144681e+03 2.896193698157923791e+03 7.346980846356427719e+02 6.331968419833769076e+03 6.211302489699671241e+03 2.176503982630326846e+03 1.960767413723989193e+03
4.757494603711488890e+04 2.190287416878642398e+04 1.123341067535188813e+02 9.928795271497419890e+03 1.567722039094486490e+03 1.427171238540973263e+03 3.310546179063953787e+03 9.621106660109521727e+02 6.115150918469832504e+03 4.719620484898463474e+03
2.258073301538073792e+04 4.055402651780455926e+04 1.326957942015730259e+04 4.581357276530497984e+03 8.677162505154534301e+03 3.937993121064175739e+03 2.156238618629740813e+03 8.825388144255241514e+02 9.818938555939146227e+02 2.178507376720098364e+03
4.188426668470470759e+04 2.480060654733491901e+04 5.251345441209077762e+03 1.241226488927230093e+03 4.698358820258085871e+02 8.703090060255064600e+03 5.337434917974429482e+03 5.531580985500203496e+03 5.288604911029113282e+03 4.399523828235596739e+03
2.135117582363157271e+04 3.132439989969649469e+04 6.880767145970852653e+03 1.448743879530319646e+03 4.324873866997391815e+03 1.366564512238685893e+03 2.459865741614042690e+03 1.176663640112489702e+03 3.593258045543555909e+03 2.424384244004792890e+03
3.667323301460899529e+04 3.274624453967113368e+04 5.971991339724403588e+03 9.566734657049855741e+02 5.372354150635756014e+02 7.139729574285179297e+03 3.394208058949135648e+03 5.661192970411707392e+03 3.517227642433284018e+03 1.478369319822318175e+03
4.020086752235349559e+04 2.309561069585999940e+04 3.990573104996728489e+03 1.039120048709494949e+04 2.072863816264123216e+03 2.237062609004360638e+02 8.304171188645050279e+03 1.386001266897560527e+03 3.300571766487670402e+02 6.522667086727062269e+03
5.128748847312782163e+04 2.197278437020452839e+04 6.326539167405417174e+02 1.019635426110018852e+04 1.955897308777787202e+03 4.941242621375596173e+03 1.070496673993807417e+04 1.267566121888597081e+03 1.909984647364395414e+03 2.687153819871302403e+03
2.999835002880167667e+04 2.651149868040762885e+04 6.325015514892385909e+03 3.953340081950140302e+03 2.066168026623768128e+01 3.858696596868935103e+03 5.043785000681423298e+03 7.560634763762369403e+03 8.852685059218398465e+02 5.512310377967187378e+02
4.582537184997064469e+04 3.235127425026978017e+04 4.715417612511566404e+03 6.867608012302243878e+02 1.886396980220541536e+03 3.846997263803836631e+03 3.408180754704366336e+03 1.159178467163501409e+03 1.400619448212916268e+03 9.327991829277034412e+02
4.183559322761937801e+04 4.484560291175365273e+04 9.471771495885041077e+03 3.450725576755256043e+03 2.608313257064221034e+03 6.565230045875950054e+03 2.668323361010075132e+02 1.972299277335614079e+03 3.117202093031766026e+02 1.659629068655631272e+02
5.810150580175883078e+04 2.626982819384734103e+04 7.540256980934938838e+03 2.620895016722595756e+03 2.282101360085157467e+03 7.909413611703653260e+03 3.211533388906026630e+03 3.342632059795332225e+03 1.713198388595916867e+03 4.568092124782881001e+03
3.703979129694207222e+04 3.207452165099484046e+04 4.851515969526913977e+03 3.283110369938072836e+03 3.319509785257421754e+03 4.379104822876834987e+03 9.147787192029381913e+02 6.335213780780308298e+03 1.613824832142552395e+03 5.441968023511737556e+03
2.333877356387816690e+04 3.875704452799904539e+04 6.026513222630643213e+03 5.419987960270294934e+03 4.983134804007970160e+03 1.927972816276274671e+03 5.772728168688858204e+03 3.713579836590374725e+02 1.730318429688425567e+03 3.674041306686326607e+03
1.639522354085523693e+04 2.323624166106746634e+04 1.914632817512549536e+02 4.424445085201164147e+03 4.461799478974347949e+03 1.644093663429901881e+03 1.643904029225594286e+03 3.924929465349812745e+03 1.132625577911253004e+03 1.084435969122318056e+03
3.146382251669486141e+04 4.210507207720010774e+04 4.785839691860488529e+03 3.056024297999138071e+03 8.979678594459724081e+02 5.199013606608979899e+03 3.301018659027115064e+03 5.595641227320577855e+03 5.273129997292770895e+03 1.142972627994916365e+03
5.607345231454657915e+04 1.945308271759295167e+04 1.678998068781689653e+03 1.311175370784365623e+04 3.939211665433493181e+03 9.470533816011040471e+03 3.247741005219392719e+03 6.232128809905607341e+03 3.537581062910026958e+03 2.300613255772033881e+03
5.561000657827139366e+04 5.211637455045223760e+04 7.835805711156890538e+02 4.303792063517790666e+03 4.816904715551215304e+03 6.883111630726736621e+03 1.334912816816756458e+04 1.046192321087309938e+04 1.492682127644405955e+04 1.009126390616310528e+04
6.983344539089125465e+04 2.462798467589244683e+04 1.226790898885025126e+04 5.138391938424898399e+03 3.941026861787931921e+02 2.723952159140519143e+03 2.137984831433496765e+03 6.042720385132983210e+03 4.721309468671563991e+03 4.648524338314306078e+03
5.382836027484492661e+04 4.168219246968414518e+04 2.557501848823258115e+03 6.970845251093305706e+02 4.283997385741655307e+03 5.459841241006794007e+03 8.072924817432167401e+02 5.781735402440972393e+03 6.756969793290936650e+02 7.295470566369544031e+03
6.956703715664304036e+04 2.404394726010152954e+04 5.257031800733379896e+03 6.053208049405544443e+03 8.820588665296378167e+03 7.077703797554750963e+03 9.459855097556537658e+03 1.261407017700844699e+04 4.626847020523731771e+03 1.245630675779018020e+03
4.626605777324303926e+04 2.583190653485926669e+04 9.820364357124670278e+03 1.058716587694352711e+03 2.888182793236510406e+03 1.288606625735264242e+04 1.593482494290123441e+03 3.612496099125710316e+02 5.895240997209269153e+03 5.845538355491111361e+03
